,user,date,pageId,timeOnPage
177,5bd70587def82a3ad53a3cd8,2018-10-31 16:19:17.862000+00:00,3339055b-87bd-4f52-acce-5f195750a823,0 days 00:03:27.962000000
178,5bd70587def82a3ad53a3cd8,2018-10-31 16:22:45.824000+00:00,f34c7ef4-a985-4827-a90a-20a567a086e9,0 days 01:04:57.290000000
179,5bd70587def82a3ad53a3cd8,2018-10-31 17:27:43.114000+00:00,893861b0-fa80-483e-ed94-e405e91ee0b6,0 days 00:01:21.887000000
180,5bd70587def82a3ad53a3cd8,2018-10-31 17:29:05.001000+00:00,8bf230cc-42fa-4cd2-3eb9-d16480cd7094,0 days 00:12:27.637000000
181,5bd70587def82a3ad53a3cd8,2018-10-31 17:41:32.638000+00:00,7c67cd54-26b2-4cad-1e91-80e342964c11,0 days 00:05:44.981000000
182,5bd70587def82a3ad53a3cd8,2018-10-31 17:47:17.619000+00:00,f771ecd2-0870-4d2e-624c-ffc491230f78,0 days 00:00:04.157000000
183,5bd70587def82a3ad53a3cd8,2018-10-31 17:47:21.776000+00:00,967019ef-a441-4a99-2268-795d189d258b,0 days 00:11:44.956000000
185,5bd70588def82a3ad53a3cd9,2018-10-31 15:53:18.588000+00:00,893861b0-fa80-483e-ed94-e405e91ee0b6,0 days 00:03:39.309000000
186,5bd70588def82a3ad53a3cd9,2018-10-31 15:56:57.897000+00:00,f17e55aa-28d2-4596-3a3b-f4160fec8c37,0 days 00:02:54.771000000
187,5bd70588def82a3ad53a3cd9,2018-10-31 15:59:52.668000+00:00,4126c2ab-8302-46d0-90ff-1f59fd063d88,0 days 00:04:26.827000000
188,5bd70588def82a3ad53a3cd9,2018-10-31 16:04:19.495000+00:00,a82cf302-d62e-4e76-9ae3-0fcf78103656,0 days 00:00:06.108000000
189,5bd70588def82a3ad53a3cd9,2018-10-31 16:04:25.603000+00:00,3a9afeb3-3bdd-4a33-cafb-7978f2e8480f,0 days 00:00:18.112000000
190,5bd70588def82a3ad53a3cd9,2018-10-31 16:04:43.715000+00:00,574ef7f0-726a-4993-7aa5-0e355ae57df6,0 days 00:02:10.442000000
191,5bd70588def82a3ad53a3cd9,2018-10-31 16:06:54.157000+00:00,edce1ebf-9573-4858-63bc-4d1dcf4700b8,0 days 00:00:18.565000000
192,5bd70588def82a3ad53a3cd9,2018-10-31 16:07:12.722000+00:00,6d77c836-c34f-44bd-43d4-2c9f02af7052,0 days 00:00:03.014000000
193,5bd70588def82a3ad53a3cd9,2018-10-31 16:07:15.736000+00:00,15f2f71e-22b2-48f9-7e6c-768cf3f2d7fc,0 days 00:03:03.400000000
194,5bd70588def82a3ad53a3cd9,2018-10-31 16:10:19.136000+00:00,7040ae0a-6593-496c-d19d-de052fe22967,0 days 00:02:14.319000000
195,5bd70588def82a3ad53a3cd9,2018-10-31 16:12:33.455000+00:00,ff5e1bc5-9c28-4936-71c7-dd8f41363f76,0 days 00:02:06.407000000
196,5bd70588def82a3ad53a3cd9,2018-10-31 16:14:39.862000+00:00,1a1010f4-0711-46f8-2731-fcadf4579ec5,0 days 00:02:35.751000000
197,5bd70588def82a3ad53a3cd9,2018-10-31 16:17:15.613000+00:00,58e3e768-f3f8-40d2-0f53-066a39568ef8,0 days 00:00:47.375000000
198,5bd70588def82a3ad53a3cd9,2018-10-31 16:18:02.988000+00:00,c56a29d1-0564-403b-8a82-0697a3d40080,0 days 00:00:27.708000000
199,5bd70588def82a3ad53a3cd9,2018-10-31 16:18:30.696000+00:00,dafd6c3f-9bed-4879-d90b-20001528504b,0 days 00:00:08.614000000
200,5bd70588def82a3ad53a3cd9,2018-10-31 16:18:39.310000+00:00,47480a57-3aee-4176-c171-7a02b2572a57,0 days 01:00:04.199000000
201,5bd70588def82a3ad53a3cd9,2018-10-31 17:18:43.509000+00:00,893861b0-fa80-483e-ed94-e405e91ee0b6,0 days 00:06:01.131000000
202,5bd70588def82a3ad53a3cd9,2018-10-31 17:24:44.640000+00:00,f17e55aa-28d2-4596-3a3b-f4160fec8c37,0 days 00:08:38.989000000
203,5bd70588def82a3ad53a3cd9,2018-10-31 17:33:23.629000+00:00,4126c2ab-8302-46d0-90ff-1f59fd063d88,0 days 00:00:53.729000000
204,5bd70588def82a3ad53a3cd9,2018-10-31 17:34:17.358000+00:00,a82cf302-d62e-4e76-9ae3-0fcf78103656,0 days 00:03:08.102000000
205,5bd70588def82a3ad53a3cd9,2018-10-31 17:37:25.460000+00:00,3a9afeb3-3bdd-4a33-cafb-7978f2e8480f,0 days 00:03:42.157000000
206,5bd70588def82a3ad53a3cd9,2018-10-31 17:41:07.617000+00:00,574ef7f0-726a-4993-7aa5-0e355ae57df6,0 days 00:37:15.224000000
207,5bd70588def82a3ad53a3cd9,2018-10-31 18:18:22.841000+00:00,893861b0-fa80-483e-ed94-e405e91ee0b6,0 days 00:00:21.009000000
208,5bd70588def82a3ad53a3cd9,2018-10-31 18:18:43.850000+00:00,f17e55aa-28d2-4596-3a3b-f4160fec8c37,0 days 00:00:56.259000000
210,5bd890c9def82a3ad54395e3,2018-10-31 11:16:00.356000+00:00,893861b0-fa80-483e-ed94-e405e91ee0b6,0 days 00:00:10.748000000
211,5bd890c9def82a3ad54395e3,2018-10-31 11:16:11.104000+00:00,8bf230cc-42fa-4cd2-3eb9-d16480cd7094,0 days 00:04:30.447000000
212,5bd890c9def82a3ad54395e3,2018-10-31 11:20:41.551000+00:00,7c67cd54-26b2-4cad-1e91-80e342964c11,0 days 00:01:35.302000000
213,5bd890c9def82a3ad54395e3,2018-10-31 11:22:16.853000+00:00,967019ef-a441-4a99-2268-795d189d258b,0 days 00:05:25.445000000
214,5bd890c9def82a3ad54395e3,2018-10-31 11:27:42.298000+00:00,f771ecd2-0870-4d2e-624c-ffc491230f78,0 days 00:05:10.279000000
215,5bd890c9def82a3ad54395e3,2018-10-31 11:32:52.577000+00:00,fd08500f-0415-4e42-c390-07072d9e2981,0 days 00:03:04.627000000
216,5bd890c9def82a3ad54395e3,2018-10-31 11:35:57.204000+00:00,15bbe172-c658-4498-e4a3-3b2c74a2e297,0 days 00:02:34.030000000
217,5bd890c9def82a3ad54395e3,2018-10-31 11:38:31.234000+00:00,3339055b-87bd-4f52-acce-5f195750a823,0 days 00:02:43.689000000
218,5bd890c9def82a3ad54395e3,2018-10-31 11:41:14.923000+00:00,f34c7ef4-a985-4827-a90a-20a567a086e9,0 days 00:03:15.859000000
219,5bd890c9def82a3ad54395e3,2018-10-31 11:44:30.782000+00:00,6db8da1c-b983-4a7a-730a-9e241cdbc6f7,0 days 00:02:00.675000000
220,5bd890c9def82a3ad54395e3,2018-10-31 11:46:31.457000+00:00,5d537fd6-8c93-4e89-3b78-7f96aeba602a,0 days 00:03:34.532000000
221,5bd890c9def82a3ad54395e3,2018-10-31 11:50:05.989000+00:00,383154c5-58f4-42ac-7c84-951d5133af4e,0 days 00:01:07.777000000
222,5bd890c9def82a3ad54395e3,2018-10-31 11:51:13.766000+00:00,1639ae3c-5930-4662-9c1c-b8d87586de76,0 days 00:01:34.377000000
223,5bd890c9def82a3ad54395e3,2018-10-31 11:52:48.143000+00:00,1d1d31a6-aaf8-4e5f-2521-ac55bca0caa1,0 days 00:00:55.856000000
224,5bd890c9def82a3ad54395e3,2018-10-31 11:53:43.999000+00:00,5eb7c764-0aa4-4984-2b27-2515b92cb252,0 days 00:05:27.889000000
225,5bd890c9def82a3ad54395e3,2018-10-31 11:59:11.888000+00:00,3bfc772a-2257-4244-3e75-51c181bee1a9,0 days 00:01:21.870000000
226,5bd890c9def82a3ad54395e3,2018-10-31 12:00:33.758000+00:00,f17e55aa-28d2-4596-3a3b-f4160fec8c37,0 days 00:00:08.579000000
227,5bd890c9def82a3ad54395e3,2018-10-31 12:00:42.337000+00:00,4126c2ab-8302-46d0-90ff-1f59fd063d88,0 days 00:01:05.231000000
228,5bd890c9def82a3ad54395e3,2018-10-31 12:01:47.568000+00:00,d6d2258e-f794-4f66-0bc3-4a0ca556994f,0 days 00:00:04.293000000
229,5bd890c9def82a3ad54395e3,2018-10-31 12:01:51.861000+00:00,47480a57-3aee-4176-c171-7a02b2572a57,0 days 00:00:06.518000000
230,5bd890c9def82a3ad54395e3,2018-10-31 12:01:58.379000+00:00,3a9afeb3-3bdd-4a33-cafb-7978f2e8480f,0 days 00:00:04.172000000
231,5bd890c9def82a3ad54395e3,2018-10-31 12:02:02.551000+00:00,574ef7f0-726a-4993-7aa5-0e355ae57df6,0 days 00:00:02.377000000
232,5bd890c9def82a3ad54395e3,2018-10-31 12:02:04.928000+00:00,edce1ebf-9573-4858-63bc-4d1dcf4700b8,0 days 00:00:03.510000000
233,5bd890c9def82a3ad54395e3,2018-10-31 12:02:08.438000+00:00,6d77c836-c34f-44bd-43d4-2c9f02af7052,0 days 00:00:02.550000000
234,5bd890c9def82a3ad54395e3,2018-10-31 12:02:10.988000+00:00,0abfa6e7-be7d-4efa-3e66-e604d84d2359,0 days 00:00:03.769000000
235,5bd890c9def82a3ad54395e3,2018-10-31 12:02:14.757000+00:00,a87605ba-4ad9-42e3-e14f-c3126d506fde,0 days 00:00:03.964000000
236,5bd890c9def82a3ad54395e3,2018-10-31 12:02:18.721000+00:00,7040ae0a-6593-496c-d19d-de052fe22967,0 days 00:00:02.528000000
237,5bd890c9def82a3ad54395e3,2018-10-31 12:02:21.249000+00:00,ff5e1bc5-9c28-4936-71c7-dd8f41363f76,0 days 00:00:03.449000000
238,5bd890c9def82a3ad54395e3,2018-10-31 12:02:24.698000+00:00,1a1010f4-0711-46f8-2731-fcadf4579ec5,0 days 00:00:03.151000000
239,5bd890c9def82a3ad54395e3,2018-10-31 12:02:27.849000+00:00,58e3e768-f3f8-40d2-0f53-066a39568ef8,0 days 00:00:03.296000000
240,5bd890c9def82a3ad54395e3,2018-10-31 12:02:31.145000+00:00,c56a29d1-0564-403b-8a82-0697a3d40080,0 days 00:00:02.802000000
241,5bd890c9def82a3ad54395e3,2018-10-31 12:02:33.947000+00:00,dafd6c3f-9bed-4879-d90b-20001528504b,0 days 00:00:04.730000000
242,5bd890c9def82a3ad54395e3,2018-10-31 12:02:38.677000+00:00,8bf230cc-42fa-4cd2-3eb9-d16480cd7094,0 days 00:00:02.541000000
243,5bd890c9def82a3ad54395e3,2018-10-31 12:02:41.218000+00:00,7c67cd54-26b2-4cad-1e91-80e342964c11,0 days 00:00:14.838000000
244,5bd890c9def82a3ad54395e3,2018-10-31 12:02:56.056000+00:00,f771ecd2-0870-4d2e-624c-ffc491230f78,0 days 00:00:03.562000000
245,5bd890c9def82a3ad54395e3,2018-10-31 12:02:59.618000+00:00,fd08500f-0415-4e42-c390-07072d9e2981,0 days 00:00:03.848000000
246,5bd890c9def82a3ad54395e3,2018-10-31 12:03:03.466000+00:00,15bbe172-c658-4498-e4a3-3b2c74a2e297,0 days 00:00:02.608000000
247,5bd890c9def82a3ad54395e3,2018-10-31 12:03:06.074000+00:00,3339055b-87bd-4f52-acce-5f195750a823,0 days 00:00:02.109000000
248,5bd890c9def82a3ad54395e3,2018-10-31 12:03:08.183000+00:00,f34c7ef4-a985-4827-a90a-20a567a086e9,0 days 00:00:03.257000000
249,5bd890c9def82a3ad54395e3,2018-10-31 12:03:11.440000+00:00,5d537fd6-8c93-4e89-3b78-7f96aeba602a,0 days 00:00:03.109000000
250,5bd890c9def82a3ad54395e3,2018-10-31 12:03:14.549000+00:00,383154c5-58f4-42ac-7c84-951d5133af4e,0 days 00:00:02.016000000
251,5bd890c9def82a3ad54395e3,2018-10-31 12:03:16.565000+00:00,1639ae3c-5930-4662-9c1c-b8d87586de76,0 days 00:00:02.688000000
252,5bd890c9def82a3ad54395e3,2018-10-31 12:03:19.253000+00:00,5eb7c764-0aa4-4984-2b27-2515b92cb252,0 days 00:00:02.347000000
253,5bd890c9def82a3ad54395e3,2018-10-31 12:03:21.600000+00:00,3bfc772a-2257-4244-3e75-51c181bee1a9,0 days 00:00:03.312000000
254,5bd890c9def82a3ad54395e3,2018-10-31 12:03:24.912000+00:00,f17e55aa-28d2-4596-3a3b-f4160fec8c37,0 days 00:00:07.536000000
255,5bd890c9def82a3ad54395e3,2018-10-31 12:03:32.448000+00:00,4126c2ab-8302-46d0-90ff-1f59fd063d88,0 days 00:00:09.199000000
256,5bd890c9def82a3ad54395e3,2018-10-31 12:03:41.647000+00:00,a82cf302-d62e-4e76-9ae3-0fcf78103656,0 days 00:00:03.216000000
257,5bd890c9def82a3ad54395e3,2018-10-31 12:03:44.863000+00:00,3a9afeb3-3bdd-4a33-cafb-7978f2e8480f,0 days 00:00:03.846000000
258,5bd890c9def82a3ad54395e3,2018-10-31 12:03:48.709000+00:00,574ef7f0-726a-4993-7aa5-0e355ae57df6,0 days 00:00:20.889000000
259,5bd890c9def82a3ad54395e3,2018-10-31 12:04:09.598000+00:00,54612c09-d3db-489e-bfa0-62df7b2827a8,0 days 00:00:05.002000000
260,5bd890c9def82a3ad54395e3,2018-10-31 12:04:14.600000+00:00,6d77c836-c34f-44bd-43d4-2c9f02af7052,0 days 00:00:02.587000000
261,5bd890c9def82a3ad54395e3,2018-10-31 12:04:17.187000+00:00,0abfa6e7-be7d-4efa-3e66-e604d84d2359,0 days 00:00:03.242000000
262,5bd890c9def82a3ad54395e3,2018-10-31 12:04:20.429000+00:00,a87605ba-4ad9-42e3-e14f-c3126d506fde,0 days 00:00:02.711000000
263,5bd890c9def82a3ad54395e3,2018-10-31 12:04:23.140000+00:00,7040ae0a-6593-496c-d19d-de052fe22967,0 days 00:00:02.069000000
264,5bd890c9def82a3ad54395e3,2018-10-31 12:04:25.209000+00:00,ff5e1bc5-9c28-4936-71c7-dd8f41363f76,0 days 00:00:03.264000000
265,5bd890c9def82a3ad54395e3,2018-10-31 12:04:28.473000+00:00,1a1010f4-0711-46f8-2731-fcadf4579ec5,0 days 00:00:02.991000000
266,5bd890c9def82a3ad54395e3,2018-10-31 12:04:31.464000+00:00,58e3e768-f3f8-40d2-0f53-066a39568ef8,0 days 00:00:03.138000000
267,5bd890c9def82a3ad54395e3,2018-10-31 12:04:34.602000+00:00,c56a29d1-0564-403b-8a82-0697a3d40080,0 days 00:00:02.122000000
268,5bd890c9def82a3ad54395e3,2018-10-31 12:04:36.724000+00:00,dafd6c3f-9bed-4879-d90b-20001528504b,0 days 00:00:10.225000000
269,5bd890c9def82a3ad54395e3,2018-10-31 12:04:46.949000+00:00,8bf230cc-42fa-4cd2-3eb9-d16480cd7094,0 days 00:00:04.511000000
270,5bd890c9def82a3ad54395e3,2018-10-31 12:04:51.460000+00:00,7c67cd54-26b2-4cad-1e91-80e342964c11,0 days 00:00:07.421000000
271,5bd890c9def82a3ad54395e3,2018-10-31 12:04:58.881000+00:00,967019ef-a441-4a99-2268-795d189d258b,0 days 00:00:04.760000000
272,5bd890c9def82a3ad54395e3,2018-10-31 12:05:03.641000+00:00,fd08500f-0415-4e42-c390-07072d9e2981,0 days 00:00:03.814000000
273,5bd890c9def82a3ad54395e3,2018-10-31 12:05:07.455000+00:00,15bbe172-c658-4498-e4a3-3b2c74a2e297,0 days 00:00:04.419000000
274,5bd890c9def82a3ad54395e3,2018-10-31 12:05:11.874000+00:00,b1503e5c-b3a2-46c9-9cc8-b88ac3d7ef84,0 days 00:18:33.311000000
275,5bd890c9def82a3ad54395e3,2018-10-31 12:23:45.185000+00:00,893861b0-fa80-483e-ed94-e405e91ee0b6,0 days 00:00:04.459000000
276,5bd890c9def82a3ad54395e3,2018-10-31 12:23:49.644000+00:00,f17e55aa-28d2-4596-3a3b-f4160fec8c37,0 days 00:04:30.002000000
277,5bd890c9def82a3ad54395e3,2018-10-31 12:28:19.646000+00:00,4126c2ab-8302-46d0-90ff-1f59fd063d88,0 days 00:06:04.435000000
278,5bd890c9def82a3ad54395e3,2018-10-31 12:34:24.081000+00:00,a82cf302-d62e-4e76-9ae3-0fcf78103656,0 days 00:02:19.078000000
279,5bd890c9def82a3ad54395e3,2018-10-31 12:36:43.159000+00:00,d6d2258e-f794-4f66-0bc3-4a0ca556994f,0 days 00:04:38.002000000
280,5bd890c9def82a3ad54395e3,2018-10-31 12:41:21.161000+00:00,3a9afeb3-3bdd-4a33-cafb-7978f2e8480f,0 days 00:01:42.363000000
281,5bd890c9def82a3ad54395e3,2018-10-31 12:43:03.524000+00:00,574ef7f0-726a-4993-7aa5-0e355ae57df6,0 days 00:02:17.510000000
282,5bd890c9def82a3ad54395e3,2018-10-31 12:45:21.034000+00:00,edce1ebf-9573-4858-63bc-4d1dcf4700b8,0 days 00:05:48.967000000
283,5bd890c9def82a3ad54395e3,2018-10-31 12:51:10.001000+00:00,893861b0-fa80-483e-ed94-e405e91ee0b6,0 days 00:00:08.586000000
284,5bd890c9def82a3ad54395e3,2018-10-31 12:51:18.587000+00:00,f17e55aa-28d2-4596-3a3b-f4160fec8c37,0 days 00:00:03.650000000
285,5bd890c9def82a3ad54395e3,2018-10-31 12:51:22.237000+00:00,4126c2ab-8302-46d0-90ff-1f59fd063d88,0 days 00:00:37.617000000
286,5bd890c9def82a3ad54395e3,2018-10-31 12:51:59.854000+00:00,a82cf302-d62e-4e76-9ae3-0fcf78103656,0 days 00:00:07.960000000
287,5bd890c9def82a3ad54395e3,2018-10-31 12:52:07.814000+00:00,3a9afeb3-3bdd-4a33-cafb-7978f2e8480f,0 days 00:00:58.826000000
288,5bd890c9def82a3ad54395e3,2018-10-31 12:53:06.640000+00:00,893861b0-fa80-483e-ed94-e405e91ee0b6,0 days 00:00:07.372000000
289,5bd890c9def82a3ad54395e3,2018-10-31 12:53:14.012000+00:00,f17e55aa-28d2-4596-3a3b-f4160fec8c37,0 days 00:00:07.843000000
290,5bd890c9def82a3ad54395e3,2018-10-31 12:53:21.855000+00:00,4126c2ab-8302-46d0-90ff-1f59fd063d88,0 days 00:00:03.952000000
291,5bd890c9def82a3ad54395e3,2018-10-31 12:53:25.807000+00:00,a82cf302-d62e-4e76-9ae3-0fcf78103656,0 days 00:01:47.139000000
292,5bd890c9def82a3ad54395e3,2018-10-31 12:55:12.946000+00:00,3a9afeb3-3bdd-4a33-cafb-7978f2e8480f,0 days 00:01:04.138000000
293,5bd890c9def82a3ad54395e3,2018-10-31 12:56:17.084000+00:00,574ef7f0-726a-4993-7aa5-0e355ae57df6,0 days 00:00:30.791000000
294,5bd890c9def82a3ad54395e3,2018-10-31 12:56:47.875000+00:00,edce1ebf-9573-4858-63bc-4d1dcf4700b8,0 days 00:02:12.267000000
295,5bd890c9def82a3ad54395e3,2018-10-31 12:59:00.142000+00:00,54612c09-d3db-489e-bfa0-62df7b2827a8,0 days 00:07:53.276000000
296,5bd890c9def82a3ad54395e3,2018-10-31 13:06:53.418000+00:00,6d77c836-c34f-44bd-43d4-2c9f02af7052,0 days 00:02:00.908000000
297,5bd890c9def82a3ad54395e3,2018-10-31 13:08:54.326000+00:00,0abfa6e7-be7d-4efa-3e66-e604d84d2359,0 days 00:01:01.259000000
298,5bd890c9def82a3ad54395e3,2018-10-31 13:09:55.585000+00:00,6d77c836-c34f-44bd-43d4-2c9f02af7052,0 days 00:01:44.272000000
299,5bd890c9def82a3ad54395e3,2018-10-31 13:11:39.857000+00:00,0abfa6e7-be7d-4efa-3e66-e604d84d2359,0 days 00:01:37.602000000
300,5bd890c9def82a3ad54395e3,2018-10-31 13:13:17.459000+00:00,15f2f71e-22b2-48f9-7e6c-768cf3f2d7fc,0 days 00:01:12.060000000
301,5bd890c9def82a3ad54395e3,2018-10-31 13:14:29.519000+00:00,a87605ba-4ad9-42e3-e14f-c3126d506fde,0 days 00:01:53.466000000
302,5bd890c9def82a3ad54395e3,2018-10-31 13:16:22.985000+00:00,7040ae0a-6593-496c-d19d-de052fe22967,0 days 00:05:30.076000000
303,5bd890c9def82a3ad54395e3,2018-10-31 13:21:53.061000+00:00,ff5e1bc5-9c28-4936-71c7-dd8f41363f76,0 days 00:01:35.943000000
304,5bd890c9def82a3ad54395e3,2018-10-31 13:23:29.004000+00:00,9499c2ab-59c4-43ed-52c2-dc1b8cb80474,0 days 00:02:25.583000000
305,5bd890c9def82a3ad54395e3,2018-10-31 13:25:54.587000+00:00,1a1010f4-0711-46f8-2731-fcadf4579ec5,0 days 00:00:35.512000000
306,5bd890c9def82a3ad54395e3,2018-10-31 13:26:30.099000+00:00,58e3e768-f3f8-40d2-0f53-066a39568ef8,0 days 00:00:37.811000000
307,5bd890c9def82a3ad54395e3,2018-10-31 13:27:07.910000+00:00,02ba1ccc-23f1-45dd-ba65-12c5505d564e,0 days 00:00:34.822000000
308,5bd890c9def82a3ad54395e3,2018-10-31 13:27:42.732000+00:00,c56a29d1-0564-403b-8a82-0697a3d40080,0 days 00:04:15.893000000
309,5bd890c9def82a3ad54395e3,2018-10-31 13:31:58.625000+00:00,893861b0-fa80-483e-ed94-e405e91ee0b6,0 days 00:00:09.665000000
310,5bd890c9def82a3ad54395e3,2018-10-31 13:32:08.290000+00:00,1ed5a659-7032-41cf-03e9-82effaf98552,0 days 00:06:02.367000000
311,5bd890c9def82a3ad54395e3,2018-10-31 13:38:10.657000+00:00,9a2c0781-eda8-4336-b4c2-96862f9d0e19,0 days 00:01:44.219000000
312,5bd890c9def82a3ad54395e3,2018-10-31 13:39:54.876000+00:00,3c448b17-5737-417a-48ae-e88b7945103f,0 days 00:00:48.256000000
313,5bd890c9def82a3ad54395e3,2018-10-31 13:40:43.132000+00:00,03d8f614-5867-4960-592b-7c50cd351f77,0 days 00:01:29.069000000
314,5bd890c9def82a3ad54395e3,2018-10-31 13:42:12.201000+00:00,95d1dd93-f1c1-41de-943c-de1409aff580,0 days 00:04:51.447000000
315,5bd890c9def82a3ad54395e3,2018-10-31 13:47:03.648000+00:00,0495f7ae-f008-43cd-9369-79f39d84c8ec,0 days 00:00:46.337000000
316,5bd890c9def82a3ad54395e3,2018-10-31 13:47:49.985000+00:00,3fd76aaa-1e0b-4335-2559-7349ba4d28d2,0 days 00:02:35.312000000
317,5bd890c9def82a3ad54395e3,2018-10-31 13:50:25.297000+00:00,0a6be1f0-ee3b-40c4-fb16-edfd9924aec7,0 days 00:00:54.120000000
318,5bd890c9def82a3ad54395e3,2018-10-31 13:51:19.417000+00:00,b144a79b-a428-4d19-4853-6d4edbd888b9,0 days 00:00:50.007000000
319,5bd890c9def82a3ad54395e3,2018-10-31 13:52:09.424000+00:00,60c5fe61-5838-4c84-42bf-5c41e620d040,0 days 00:01:37.293000000
320,5bd890c9def82a3ad54395e3,2018-10-31 13:53:46.717000+00:00,0959187e-6527-4333-496d-087ec36e3c8c,0 days 00:00:40.753000000
321,5bd890c9def82a3ad54395e3,2018-10-31 13:54:27.470000+00:00,0568c4c1-d76b-4cdf-f4da-92148495de23,0 days 00:01:44.554000000
322,5bd890c9def82a3ad54395e3,2018-10-31 13:56:12.024000+00:00,87e95fd5-c42a-4e47-4ef8-03bafc949f8d,0 days 00:01:56.844000000
323,5bd890c9def82a3ad54395e3,2018-10-31 13:58:08.868000+00:00,1f0e3207-459a-4a51-88a6-20428d9b375d,0 days 00:00:24.286000000
324,5bd890c9def82a3ad54395e3,2018-10-31 13:58:33.154000+00:00,d05c6996-530e-40c8-7442-3abb7a147038,0 days 00:02:02.788000000
325,5bd890c9def82a3ad54395e3,2018-10-31 14:00:35.942000+00:00,81c5c751-857b-488a-d88f-fda3d4413bfe,0 days 00:01:12.572000000
326,5bd890c9def82a3ad54395e3,2018-10-31 14:01:48.514000+00:00,42d08ff5-1728-4bf1-617e-cf2fc4eedb30,0 days 00:00:59.264000000
327,5bd890c9def82a3ad54395e3,2018-10-31 14:02:47.778000+00:00,1e4f4680-20d8-4df4-1828-00550dec362e,0 days 00:01:25.778000000
328,5bd890c9def82a3ad54395e3,2018-10-31 14:04:13.556000+00:00,bbc0da17-194b-473a-b865-c9efb8ae94f6,0 days 00:00:23.681000000
329,5bd890c9def82a3ad54395e3,2018-10-31 14:04:37.237000+00:00,893861b0-fa80-483e-ed94-e405e91ee0b6,0 days 00:02:24.396000000
330,5bd890c9def82a3ad54395e3,2018-10-31 14:07:01.633000+00:00,5a428f8b-173c-4d48-ce72-b1d137234d5d,0 days 00:07:35.924000000
331,5bd890c9def82a3ad54395e3,2018-10-31 14:14:37.557000+00:00,c832574d-38c0-44dc-12c2-9bf1a14c8465,0 days 00:00:05.923000000
332,5bd890c9def82a3ad54395e3,2018-10-31 14:14:43.480000+00:00,9d01ba5c-9124-40c7-3e0a-bd7206a2304b,0 days 00:00:57.347000000
333,5bd890c9def82a3ad54395e3,2018-10-31 14:15:40.827000+00:00,a84f3bab-38e9-42cb-d67a-54f950065326,0 days 00:00:44.163000000
334,5bd890c9def82a3ad54395e3,2018-10-31 14:16:24.990000+00:00,e13955c6-c601-44ca-55ae-9eac812c56fb,0 days 00:02:21.309000000
335,5bd890c9def82a3ad54395e3,2018-10-31 14:18:46.299000+00:00,569bcc95-7a7f-403c-4d66-8dbc01c61863,0 days 00:00:53.236000000
336,5bd890c9def82a3ad54395e3,2018-10-31 14:19:39.535000+00:00,42edb729-d668-488a-e57f-ce3dd3e6c40d,0 days 00:02:16.680000000
337,5bd890c9def82a3ad54395e3,2018-10-31 14:21:56.215000+00:00,46dd5ea2-3f41-4172-407e-89b5939d1bd9,0 days 00:00:21.301000000
338,5bd890c9def82a3ad54395e3,2018-10-31 14:22:17.516000+00:00,5ec9f575-6477-48c1-4ab9-a91ffc26421d,0 days 00:01:36.545000000
339,5bd890c9def82a3ad54395e3,2018-10-31 14:23:54.061000+00:00,f8e37abb-bb62-410d-0e29-42403f111f43,0 days 00:01:11.871000000
340,5bd890c9def82a3ad54395e3,2018-10-31 14:25:05.932000+00:00,33a34db8-7181-4aaa-a417-93ac800d82ea,0 days 00:01:27.301000000
341,5bd890c9def82a3ad54395e3,2018-10-31 14:26:33.233000+00:00,0a32badf-87e1-4e39-fa40-b6335fb9e4a2,0 days 00:03:05.237000000
342,5bd890c9def82a3ad54395e3,2018-10-31 14:29:38.470000+00:00,e364276c-3b10-4187-32d2-3bc19b48f188,0 days 00:00:28.723000000
343,5bd890c9def82a3ad54395e3,2018-10-31 14:30:07.193000+00:00,16b83f63-1263-4069-643a-01f7029b1f49,0 days 00:02:45.743000000
344,5bd890c9def82a3ad54395e3,2018-10-31 14:32:52.936000+00:00,981468a4-d38f-4fd3-4b4c-dbb03637ef32,0 days 00:00:03.760000000
345,5bd890c9def82a3ad54395e3,2018-10-31 14:32:56.696000+00:00,5a428f8b-173c-4d48-ce72-b1d137234d5d,0 days 00:00:03.560000000
346,5bd890c9def82a3ad54395e3,2018-10-31 14:33:00.256000+00:00,c832574d-38c0-44dc-12c2-9bf1a14c8465,0 days 00:00:08.601000000
347,5bd890c9def82a3ad54395e3,2018-10-31 14:33:08.857000+00:00,9d01ba5c-9124-40c7-3e0a-bd7206a2304b,0 days 00:00:04.101000000
348,5bd890c9def82a3ad54395e3,2018-10-31 14:33:12.958000+00:00,a84f3bab-38e9-42cb-d67a-54f950065326,0 days 00:00:02.257000000
349,5bd890c9def82a3ad54395e3,2018-10-31 14:33:15.215000+00:00,e13955c6-c601-44ca-55ae-9eac812c56fb,0 days 00:00:03.211000000
350,5bd890c9def82a3ad54395e3,2018-10-31 14:33:18.426000+00:00,42edb729-d668-488a-e57f-ce3dd3e6c40d,0 days 00:00:02.952000000
351,5bd890c9def82a3ad54395e3,2018-10-31 14:33:21.378000+00:00,46dd5ea2-3f41-4172-407e-89b5939d1bd9,0 days 00:00:02.552000000
352,5bd890c9def82a3ad54395e3,2018-10-31 14:33:23.930000+00:00,5ec9f575-6477-48c1-4ab9-a91ffc26421d,0 days 00:00:03.282000000
